고객번호
(고객번호, 등급번호, 아이디, 비밀번호, 이름, 주소, 전화번호, SMS수신여부, 이메일, 이메일수신여부)
*** 등급번호는 총금액에 따라 나중에 수정
insert into tblMember values( 1, 1,' sineob7', 'CkwPPWmoME%', '주유아', '부산광역시 사상구 동대문로10 401-213', '010-7828-7036', 'Y', 'sineob7@naver.com', 'N' );
insert into tblMember values( 2, 1,' oepan', 'iIuhZmLsHU20*', '김수기', '경기도 남양주시 아리로26 204-504', '010-4328-9360', 'Y', 'oepan@hanmail.net', 'N' );
insert into tblMember values( 3, 1,' aekcyfm', 'gJOQJqXlyiZ38&', '서유진', '서울특별시 도봉구 가리봉로54 104-214', '010-5758-6493', 'N', 'aekcyfm@gmail.com', 'N' );
insert into tblMember values( 4, 1,' wolbt', 'leYbnoiowK!', '이아설', '인천광역시 계양구 디지털로10 503-302', '010-3197-5161', 'N', 'wolbt@naver.com', 'Y' );
insert into tblMember values( 5, 1,' bynja2', 'NmBtpuqFK#', '박혜미', '서울특별시 노원구 구리단로21 401-504', '010-6778-6698', 'Y', 'bynja2@naver.com', 'Y' );
insert into tblMember values( 6, 1,' kgdlx', 'GqApiiimXKw&', '서희설', '서울특별시 용산구 디지털로61 401-114', '010-2947-5761', 'Y', 'kgdlx@naver.com', 'N' );
insert into tblMember values( 7, 1,' imgcwet3', 'raUsZxztPE^', '박유기', '부산광역시 사상구 가리봉로78 204-101', '010-4460-5157', 'N', 'imgcwet3@naver.com', 'Y' );
insert into tblMember values( 8, 1,' wscqrky', 'fowAOCEdp', '서유설', '제주특별자치도 서귀포시 윤달로74 501-203', '010-9783-4019', 'N', 'wscqrky@hanmail.net', 'Y' );
insert into tblMember values( 9, 1,' ckfbkkr7', 'iaUyIlJHJ37~', '서가아', '서울특별시 도봉구 주선대로68 501-101', '010-5731-6413', 'N', 'ckfbkkr7@naver.com', 'N' );
insert into tblMember values( 10, 1,' enflkh', 'eMJePZjXl~', '최희설', '경기도 남양주시 대명로35 403-612', '010-7347-9784', 'N', 'enflkh@gmail.com', 'Y' );
insert into tblMember values( 11, 1,' bemgnt', 'DxyrgfAZg97@', '최세아', '경기도 남양주시 대학로11 504-303', '010-4238-3049', 'Y', 'bemgnt@naver.com', 'N' );
insert into tblMember values( 12, 1,' gctnpbs', 'TzkWouAgoW$', '주세연', '부산광역시 사상구 아리로80 301-203', '010-7223-5994', 'Y', 'gctnpbs@naver.com', 'Y' );
insert into tblMember values( 13, 1,' znyamzc6', 'UgLxWiptxeA%', '안슬빈', '제주특별자치도 제주시 디지털로45 601-103', '010-4259-2410', 'N', 'znyamzc6@gmail.com', 'N' );
insert into tblMember values( 14, 1,' frzaxgg5', 'SKYBbZZng#', '최희진', '부산광역시 해운대구 가리봉로60 602-114', '010-9072-6189', 'N', 'frzaxgg5@naver.com', 'Y' );
insert into tblMember values( 15, 1,' xektejed', 'GsGXufTdCON1^', '주가인', '경기도 시흥시 연꽃로75 503-103', '010-8491-4046', 'N', 'xektejed@naver.com', 'Y' );
insert into tblMember values( 16, 1,' aainu', 'dzzxennkf&', '박유현', '서울특별시 강남구 윤달로52 603-403', '010-4999-7317', 'Y', 'aainu@naver.com', 'Y' );
insert into tblMember values( 17, 1,' pjlpenx4', 'tREIkiFAHOq#', '주유빈', '경기도 오산시 서문로16 101-614', '010-1402-2128', 'N', 'pjlpenx4@naver.com', 'N' );
insert into tblMember values( 18, 1,' urzym', 'jRDiUXwGNM#', '박정연', '부산광역시 해운대구 이차산로71 103-202', '010-7230-3143', 'N', 'urzym@gmail.com', 'N' );
insert into tblMember values( 19, 1,' lntgxj', 'lQcfOwUjaSH%', '주가기', '부산광역시 사상구 연꽃로54 503-213', '010-2877-2700', 'Y', 'lntgxj@naver.com', 'N' );
insert into tblMember values( 20, 1,' luaxsusi', 'yNSIHGMnaF', '안민지', '인천광역시 중구 아리로61 402-103', '010-5088-9047', 'Y', 'luaxsusi@hanmail.net', 'N' );
insert into tblMember values( 21, 1,' qifsd2', 'irsOBkluK88*', '주주진', '인천광역시 계양구 서문로63 601-102', '010-9537-3523', 'N', 'qifsd2@naver.com', 'Y' );
insert into tblMember values( 22, 1,' arzrhex', 'iMzGdCAPezy65&', '서세미', '대전광역시 유성구 주선대로59 103-204', '010-4353-5312', 'Y', 'arzrhex@naver.com', 'N' );
insert into tblMember values( 23, 1,' ckfaaa', 'uUYzWUKQUM@', '이가영', '대전광역시 서구 아리로31 204-514', '010-7309-9900', 'N', 'ckfaaa@naver.com', 'Y' );
insert into tblMember values( 24, 1,' nxwhs', 'aidEmPfPC%', '한가기', '인천광역시 미추홀구 대학로51 302-514', '010-9739-4071', 'Y', 'nxwhs@gmail.com', 'Y' );
insert into tblMember values( 25, 1,' olizrsdo4', 'HFJIrElwlLO!', '이슬현', '인천광역시 서구 옹달샘로65 304-302', '010-5142-6864', 'Y', 'olizrsdo4@gmail.com', 'Y' );
insert into tblMember values( 26, 1,' fejctbuu', 'PUJrnjzIeY^', '김민지', '경기도 이천시 옹달샘로27 401-412', '010-1788-7428', 'Y', 'fejctbuu@naver.com', 'Y' );
insert into tblMember values( 27, 1,' qmagwzkb', 'mWFmnZKYiIq6&', '장아연', '서울특별시 마포구 동대문로61 304-311', '010-5692-9191', 'Y', 'qmagwzkb@hanmail.net', 'N' );
insert into tblMember values( 28, 1,' qaqniafr1', 'agGrKyobNwP94!', '안정빈', '서울특별시 관악구 옹달샘로25 101-404', '010-6168-3937', 'Y', 'qaqniafr1@naver.com', 'Y' );
insert into tblMember values( 29, 1,' tgrldr6', 'DYDQdJBkcFZ^', '최주미', '경기도 양평군 대명로34 203-601', '010-5987-8260', 'Y', 'tgrldr6@naver.com', 'N' );
insert into tblMember values( 30, 1,' gtmylnlm', 'osCDKHqDXm!', '이세기', '인천광역시 중구 대명로53 104-111', '010-6870-7215', 'N', 'gtmylnlm@naver.com', 'Y' );
insert into tblMember values( 31, 1,' tathb', 'BOckIEWuM%', '주정원', '부산광역시 영도구 가리봉로48 303-212', '010-4315-1137', 'N', 'tathb@naver.com', 'N' );
insert into tblMember values( 32, 1,' acswqlq', 'pJaGEQsLxxy&', '홍수원', '대전광역시 동구 윤달로87 102-203', '010-5801-3069', 'N', 'acswqlq@gmail.com', 'N' );
insert into tblMember values( 33, 1,' cdbeb9', 'lwBykPEmUb94~', '이가지', '대전광역시 대덕구 동대문로10 304-511', '010-7593-1839', 'N', 'cdbeb9@naver.com', 'N' );
insert into tblMember values( 34, 1,' ykyrtmtf', 'JEHxXZTnnU', '안유인', '대전광역시 동구 연꽃로40 402-312', '010-4051-2855', 'Y', 'ykyrtmtf@naver.com', 'Y' );
insert into tblMember values( 35, 1,' uuuonjo6', 'wqxmwxbso', '박슬아', '서울특별시 용산구 옹달샘로52 102-114', '010-6260-3592', 'N', 'uuuonjo6@naver.com', 'N' );
insert into tblMember values( 36, 1,' njfggb', 'CPdHzuZSTI$', '안주인', '경기도 파주시 서문로80 102-604', '010-6376-4327', 'N', 'njfggb@naver.com', 'N' );
insert into tblMember values( 37, 1,' hbtqayxe3', 'mDJsjtKohqm%', '홍정빈', '서울특별시 송파구 가리봉로76 501-613', '010-3244-1124', 'N', 'hbtqayxe3@naver.com', 'Y' );
insert into tblMember values( 38, 1,' nuwyz', 'FaorqkGzEW*', '한수설', '경기도 오산시 동대문로45 304-414', '010-4735-9021', 'N', 'nuwyz@gmail.com', 'N' );
insert into tblMember values( 39, 1,' hixwl', 'yLxxDjiES16$', '김수아', '부산광역시 서구 주선대로34 304-204', '010-9349-4709', 'N', 'hixwl@naver.com', 'Y' );
insert into tblMember values( 40, 1,' zdkntdc', 'rtdMBpFith%', '이아현', '경기도 가평군 이차산로61 204-603', '010-3069-4372', 'N', 'zdkntdc@naver.com', 'Y' );
insert into tblMember values( 41, 1,' yjsmgpjm8', 'TqJPTbKcYzW24@', '안정인', '부산광역시 기장군 구리단로4 604-314', '010-5167-9102', 'N', 'yjsmgpjm8@gmail.com', 'Y' );
insert into tblMember values( 42, 1,' hmoke5', 'rFXtgIlck^', '서수미', '서울특별시 영등포구 옹달샘로67 104-112', '010-3409-9866', 'Y', 'hmoke5@naver.com', 'N' );
insert into tblMember values( 43, 1,' qnujt', 'xPsKAscgl$', '안슬설', '경기도 가평군 대명로60 301-112', '010-4940-6567', 'Y', 'qnujt@naver.com', 'N' );
insert into tblMember values( 44, 1,' lyrlsbt', 'EPDggqhYUi42%', '서주인', '인천광역시 강화구 이차산로43 403-202', '010-6121-6396', 'N', 'lyrlsbt@naver.com', 'Y' );
insert into tblMember values( 45, 1,' uhpia8', 'ntzzTukLN92~', '김주원', '제주특별자치도 서귀포시 옹달샘로46 301-102', '010-9360-3261', 'Y', 'uhpia8@gmail.com', 'N' );
insert into tblMember values( 46, 1,' wdeiatw', 'IurAKejRcRu@', '안유영', '인천광역시 중구 가리봉로59 201-413', '010-5231-2828', 'N', 'wdeiatw@naver.com', 'Y' );
insert into tblMember values( 47, 1,' hfebgdl', 'iilyfoPUgpd&', '최혜영', '서울특별시 용산구 연꽃로16 103-314', '010-4352-5089', 'N', 'hfebgdl@gmail.com', 'Y' );
insert into tblMember values( 48, 1,' sjrniyd', 'QkrlaaNQy', '장정영', '서울특별시 영등포구 디지털로53 201-203', '010-4058-6134', 'N', 'sjrniyd@naver.com', 'N' );
insert into tblMember values( 49, 1,' yhqexc4', 'OIOGLeuge#', '서혜설', '세종특별자치시 연꽃로77 304-202', '010-7822-5257', 'Y', 'yhqexc4@naver.com', 'N' );
insert into tblMember values( 50, 1,' xhoffskz', 'oxnZFKihLj~', '안예현', '경기도 양평군 주선대로10 104-503', '010-7920-5137', 'Y', 'xhoffskz@naver.com', 'N' );

고객추가정보
(고객번호, 양력/음력, 생년월일, 발사이즈)
insert into tblColor values( 22, '모카브라운' );
insert into tblColor values( 23, '레드브라운' );
insert into tblColor values( 24, '블랙' );

상품제조사
(제조사번호, 제조사이름, 전화번호)
insert into tblManufacturer values( 1, '(주)에프엔리테일', '1544-2737' );
insert into tblManufacturer values( 2, '엘나인', '1214-2993' );
insert into tblManufacturer values( 3, '트라이내쇼널', '6354-2257' );
insert into tblManufacturer values( 4, 'sneakercom', '1495-5882' );
insert into tblManufacturer values( 5, '비비코퍼레이션', '2795-3848' );

상품원산지
(원산지번호, 원산지이름)
insert into tblOrigin values( 1, '대한민국' );
insert into tblOrigin values( 2, '중국' );

상품정보
(상품번호, 카테고리번호, 소재번호, 제조사번호, 원산지번호, 상품이름, 상품설명, 정가, 판매가, 진열여부, 상품등록일)
insert into tblItem values( 1, 1, 4, 4, 1, '스니커즈A', '설명', 16500, 11600, 'Y', '2021-4-5' );
insert into tblItem values( 2, 1, 2, 4, 2, '스니커즈B', '설명', 61800, 55800, 'N', '2022-2-20' );
insert into tblItem values( 3, 1, 4, 4, 1, '스니커즈C', '설명', 62500, 33500, 'Y', '2020-4-19' );
insert into tblItem values( 4, 1, 1, 4, 2, '스니커즈D', '설명', 26900, 23100, 'Y', '2020-9-2' );
insert into tblItem values( 5, 1, 4, 4, 2, '스니커즈E', '설명', 41000, 37200, 'Y', '2021-8-27' );
insert into tblItem values( 6, 1, 5, 4, 2, '스니커즈F', '설명', 28000, 23300, 'Y', '2021-10-4' );
insert into tblItem values( 7, 1, 5, 4, 1, '스니커즈G', '설명', 46200, 43900, 'Y', '2020-1-7' );
insert into tblItem values( 8, 1, 1, 4, 1, '스니커즈H', '설명', 55900, 28100, 'Y', '2021-9-4' );
insert into tblItem values( 9, 1, 1, 4, 1, '스니커즈I', '설명', 15600, 14200, 'Y', '2021-12-10' );
insert into tblItem values( 10, 1, 4, 4, 2, '스니커즈J', '설명', 31600, 18100, 'Y', '2022-6-1' );
insert into tblItem values( 11, 2, 1, 1, 2, '힐A', '설명', 47600, 45400, 'Y', '2020-3-26' );
insert into tblItem values( 12, 2, 2, 1, 1, '힐B', '설명', 35000, 32600, 'Y', '2022-5-1' );
insert into tblItem values( 13, 2, 2, 1, 1, '힐C', '설명', 48100, 47400, 'Y', '2022-3-4' );
insert into tblItem values( 14, 2, 3, 1, 2, '힐D', '설명', 64800, 47500, 'Y', '2020-6-3' );
insert into tblItem values( 15, 2, 4, 2, 2, '힐E', '설명', 54200, 48700, 'Y', '2020-2-11' );
insert into tblItem values( 16, 2, 1, 3, 1, '힐F', '설명', 36500, 31000, 'N', '2021-2-14' );
insert into tblItem values( 17, 2, 5, 2, 1, '힐G', '설명', 19100, 11100, 'Y', '2020-11-6' );
insert into tblItem values( 18, 2, 5, 3, 2, '힐H', '설명', 48400, 38800, 'Y', '2022-3-18' );
insert into tblItem values( 19, 2, 3, 1, 1, '힐I', '설명', 42400, 40200, 'Y', '2021-1-8' );
insert into tblItem values( 20, 2, 4, 1, 2, '힐J', '설명', 29000, 25300, 'Y', '2022-3-22' );
insert into tblItem values( 21, 3, 4, 2, 1, '워커A', '설명', 61500, 38800, 'Y', '2022-1-7' );
insert into tblItem values( 22, 3, 3, 2, 1, '워커B', '설명', 57600, 38300, 'Y', '2021-10-20' );
insert into tblItem values( 23, 3, 3, 2, 2, '워커C', '설명', 35600, 22100, 'Y', '2020-7-23' );
insert into tblItem values( 24, 3, 4, 2, 1, '워커D', '설명', 43400, 27600, 'Y', '2022-2-9' );
insert into tblItem values( 25, 3, 5, 2, 2, '워커E', '설명', 51300, 41800, 'N', '2020-3-27' );
insert into tblItem values( 26, 3, 5, 3, 1, '워커F', '설명', 37300, 19500, 'N', '2021-9-4' );
insert into tblItem values( 27, 3, 4, 3, 1, '워커G', '설명', 49900, 39700, 'Y', '2020-9-21' );
insert into tblItem values( 28, 3, 2, 2, 1, '워커H', '설명', 21200, 18500, 'Y', '2020-3-19' );
insert into tblItem values( 29, 3, 5, 2, 2, '워커I', '설명', 29000, 23000, 'Y', '2022-4-27' );
insert into tblItem values( 30, 3, 2, 3, 2, '워커J', '설명', 19000, 18000, 'Y', '2020-1-18' );
insert into tblItem values( 31, 4, 2, 5, 1, '샌들A', '설명', 35300, 28900, 'N', '2021-4-8' );
insert into tblItem values( 32, 4, 4, 1, 1, '샌들B', '설명', 15400, 10500, 'Y', '2021-5-22' );
insert into tblItem values( 33, 4, 2, 1, 1, '샌들C', '설명', 20600, 11300, 'Y', '2022-2-9' );
insert into tblItem values( 34, 4, 3, 1, 2, '샌들D', '설명', 18700, 12000, 'Y', '2022-2-25' );
insert into tblItem values( 35, 4, 3, 5, 1, '샌들E', '설명', 24800, 24000, 'Y', '2021-7-12' );
insert into tblItem values( 36, 4, 5, 5, 2, '샌들F', '설명', 59000, 32400, 'Y', '2020-10-7' );
insert into tblItem values( 37, 4, 4, 1, 2, '샌들G', '설명', 26000, 25000, 'Y', '2020-8-24' );
insert into tblItem values( 38, 4, 5, 5, 2, '샌들H', '설명', 20800, 12200, 'Y', '2021-7-6' );
insert into tblItem values( 39, 4, 5, 1, 1, '샌들I', '설명', 48800, 35800, 'Y', '2021-11-25' );
insert into tblItem values( 40, 4, 5, 5, 2, '샌들J', '설명', 37300, 18800, 'Y', '2022-2-2' );
insert into tblItem values( 41, 5, 1, 1, 2, '슬리퍼A', '설명', 26700, 23100, 'Y', '2021-10-2' );
insert into tblItem values( 42, 5, 5, 5, 1, '슬리퍼B', '설명', 24400, 18300, 'N', '2022-6-04' );
insert into tblItem values( 43, 5, 5, 1, 1, '슬리퍼C', '설명', 48600, 40600, 'Y', '2020-2-12' );
insert into tblItem values( 44, 5, 5, 1, 1, '슬리퍼D', '설명', 40100, 27700, 'Y', '2021-7-18' );
insert into tblItem values( 45, 5, 4, 5, 2, '슬리퍼E', '설명', 57400, 41000, 'Y', '2022-1-1' );
insert into tblItem values( 46, 5, 3, 5, 1, '슬리퍼F', '설명', 21400, 15700, 'N', '2021-12-21' );
insert into tblItem values( 47, 5, 3, 5, 2, '슬리퍼G', '설명', 59000, 37000, 'N', '2020-11-11' );
insert into tblItem values( 48, 5, 4, 5, 2, '슬리퍼H', '설명', 28600, 20000, 'Y', '2021-7-11' );
insert into tblItem values( 49, 5, 1, 1, 2, '슬리퍼I', '설명', 48300, 47500, 'Y', '2022-3-23' );
insert into tblItem values( 50, 5, 5, 5, 2, '슬리퍼J', '설명', 57500, 32700, 'Y', '2021-6-9' );








상품옵션
(상품옵션번호, 상품번호, 색상번호, 사이즈, 굽높이, 재고수량, 판매여부)
insert into tblOption values( 1, 1, 14, 225, 4, 97, 'Y' );
insert into tblOption values( 2, 1, 22, 225, 4, 32, 'Y' );
insert into tblOption values( 3, 1, 1, 225, 4, 36, 'Y' );
insert into tblOption values( 4, 1, 3, 225, 4, 0, 'Y' );
insert into tblOption values( 5, 1, 14, 230, 4, 30, 'Y' );
insert into tblOption values( 6, 1, 22, 230, 4, 48, 'Y' );
insert into tblOption values( 7, 1, 1, 230, 4, 67, 'Y' );
insert into tblOption values( 8, 1, 3, 230, 4, 3, 'Y' );
insert into tblOption values( 9, 1, 14, 235, 4, 29, 'Y' );
insert into tblOption values( 10, 1, 22, 235, 4, 96, 'Y' );
insert into tblOption values( 11, 1, 1, 235, 4, 8, 'Y' );
insert into tblOption values( 12, 1, 3, 235, 4, 86, 'Y' );
insert into tblOption values( 13, 1, 14, 240, 4, 27, 'Y' );
insert into tblOption values( 14, 1, 22, 240, 4, 94, 'Y' );
insert into tblOption values( 15, 1, 1, 240, 4, 2, 'Y' );
insert into tblOption values( 16, 1, 3, 240, 4, 78, 'Y' );
insert into tblOption values( 17, 1, 14, 245, 4, 41, 'Y' );
insert into tblOption values( 18, 1, 22, 245, 4, 4, 'Y' );
insert into tblOption values( 19, 1, 1, 245, 4, 28, 'Y' );
insert into tblOption values( 20, 1, 3, 245, 4, 43, 'Y' );
insert into tblOption values( 21, 1, 14, 250, 4, 37, 'Y' );
insert into tblOption values( 22, 1, 22, 250, 4, 14, 'Y' );
insert into tblOption values( 23, 1, 1, 250, 4, 46, 'Y' );
insert into tblOption values( 24, 1, 3, 250, 4, 76, 'Y' );
insert into tblOption values( 25, 1, 14, 255, 4, 69, 'Y' );
insert into tblOption values( 26, 1, 22, 255, 4, 94, 'Y' );
insert into tblOption values( 27, 1, 1, 255, 4, 47, 'Y' );
insert into tblOption values( 28, 1, 3, 255, 4, 68, 'Y' );
insert into tblOption values( 29, 1, 6, 220, 6, 78, 'Y' );
insert into tblOption values( 30, 1, 9, 220, 6, 35, 'Y' );
insert into tblOption values( 31, 1, 6, 225, 6, 65, 'Y' );
insert into tblOption values( 32, 1, 9, 225, 6, 98, 'Y' );
insert into tblOption values( 33, 1, 6, 230, 6, 68, 'Y' );
insert into tblOption values( 34, 1, 9, 230, 6, 39, 'Y' );
insert into tblOption values( 35, 1, 6, 235, 6, 98, 'Y' );
insert into tblOption values( 36, 1, 9, 235, 6, 65, 'Y' );
insert into tblOption values( 37, 1, 6, 240, 6, 49, 'Y' );
insert into tblOption values( 38, 1, 9, 240, 6, 56, 'Y' );
insert into tblOption values( 39, 1, 6, 245, 6, 63, 'Y' );
insert into tblOption values( 40, 1, 9, 245, 6, 51, 'Y' );
insert into tblOption values( 41, 1, 6, 250, 6, 8, 'Y' );
insert into tblOption values( 42, 1, 9, 250, 6, 7, 'Y' );
insert into tblOption values( 43, 1, 6, 255, 6, 68, 'Y' );
insert into tblOption values( 44, 1, 9, 255, 6, 26, 'Y' );
insert into tblOption values( 45, 2, 16, 220, 3, 91, 'Y' );
insert into tblOption values( 46, 2, 19, 220, 3, 70, 'Y' );
insert into tblOption values( 47, 2, 22, 220, 3, 22, 'Y' );
insert into tblOption values( 48, 2, 14, 220, 3, 94, 'Y' );
insert into tblOption values( 49, 2, 18, 220, 3, 57, 'Y' );
insert into tblOption values( 50, 2, 4, 220, 3, 41, 'Y' );
insert into tblOption values( 51, 2, 8, 220, 3, 13, 'Y' );
insert into tblOption values( 52, 2, 7, 220, 3, 67, 'Y' );
insert into tblOption values( 53, 2, 16, 225, 3, 29, 'Y' );
insert into tblOption values( 54, 2, 19, 225, 3, 61, 'Y' );
insert into tblOption values( 55, 2, 22, 225, 3, 68, 'Y' );
insert into tblOption values( 56, 2, 14, 225, 3, 47, 'Y' );
insert into tblOption values( 57, 2, 18, 225, 3, 79, 'Y' );
insert into tblOption values( 58, 2, 4, 225, 3, 52, 'Y' );
insert into tblOption values( 59, 2, 8, 225, 3, 53, 'Y' );
insert into tblOption values( 60, 2, 7, 225, 3, 90, 'Y' );
insert into tblOption values( 61, 2, 16, 230, 3, 55, 'Y' );
insert into tblOption values( 62, 2, 19, 230, 3, 62, 'Y' );
insert into tblOption values( 63, 2, 22, 230, 3, 22, 'Y' );
insert into tblOption values( 64, 2, 14, 230, 3, 45, 'Y' );
insert into tblOption values( 65, 2, 18, 230, 3, 60, 'Y' );
insert into tblOption values( 66, 2, 4, 230, 3, 67, 'Y' );
insert into tblOption values( 67, 2, 8, 230, 3, 40, 'Y' );
insert into tblOption values( 68, 2, 7, 230, 3, 1, 'Y' );
insert into tblOption values( 69, 2, 16, 235, 3, 11, 'Y' );
insert into tblOption values( 70, 2, 19, 235, 3, 45, 'Y' );
insert into tblOption values( 71, 2, 22, 235, 3, 92, 'Y' );
insert into tblOption values( 72, 2, 14, 235, 3, 75, 'Y' );
insert into tblOption values( 73, 2, 18, 235, 3, 47, 'Y' );
insert into tblOption values( 74, 2, 4, 235, 3, 97, 'Y' );
insert into tblOption values( 75, 2, 8, 235, 3, 9, 'Y' );
insert into tblOption values( 76, 2, 7, 235, 3, 22, 'Y' );
insert into tblOption values( 77, 2, 16, 240, 3, 71, 'Y' );
insert into tblOption values( 78, 2, 19, 240, 3, 0, 'Y' );
insert into tblOption values( 79, 2, 22, 240, 3, 15, 'Y' );
insert into tblOption values( 80, 2, 14, 240, 3, 84, 'Y' );
insert into tblOption values( 81, 2, 18, 240, 3, 52, 'Y' );
insert into tblOption values( 82, 2, 4, 240, 3, 64, 'Y' );
insert into tblOption values( 83, 2, 8, 240, 3, 41, 'Y' );
insert into tblOption values( 84, 2, 7, 240, 3, 58, 'Y' );
insert into tblOption values( 85, 2, 16, 245, 3, 65, 'Y' );
insert into tblOption values( 86, 2, 19, 245, 3, 30, 'Y' );
insert into tblOption values( 87, 2, 22, 245, 3, 71, 'Y' );
insert into tblOption values( 88, 2, 14, 245, 3, 68, 'Y' );
insert into tblOption values( 89, 2, 18, 245, 3, 2, 'Y' );
insert into tblOption values( 90, 2, 4, 245, 3, 15, 'Y' );
insert into tblOption values( 91, 2, 8, 245, 3, 30, 'Y' );
insert into tblOption values( 92, 2, 7, 245, 3, 94, 'Y' );
insert into tblOption values( 93, 2, 16, 250, 3, 28, 'Y' );
insert into tblOption values( 94, 2, 19, 250, 3, 77, 'Y' );
insert into tblOption values( 95, 2, 22, 250, 3, 40, 'Y' );
insert into tblOption values( 96, 2, 14, 250, 3, 81, 'Y' );
insert into tblOption values( 97, 2, 18, 250, 3, 62, 'Y' );
insert into tblOption values( 98, 2, 4, 250, 3, 20, 'Y' );
insert into tblOption values( 99, 2, 8, 250, 3, 77, 'Y' );
insert into tblOption values( 100, 2, 7, 250, 3, 77, 'Y' );
insert into tblOption values( 101, 2, 16, 255, 3, 69, 'Y' );
insert into tblOption values( 102, 2, 19, 255, 3, 1, 'Y' );
insert into tblOption values( 103, 2, 22, 255, 3, 17, 'Y' );
insert into tblOption values( 104, 2, 14, 255, 3, 72, 'Y' );
insert into tblOption values( 105, 2, 18, 255, 3, 54, 'Y' );
insert into tblOption values( 106, 2, 4, 255, 3, 37, 'Y' );
insert into tblOption values( 107, 2, 8, 255, 3, 93, 'Y' );
insert into tblOption values( 108, 2, 7, 255, 3, 4, 'Y' );
insert into tblOption values( 109, 2, 2, 230, 5, 90, 'Y' );
insert into tblOption values( 110, 2, 13, 230, 5, 84, 'Y' );
insert into tblOption values( 111, 2, 4, 230, 5, 41, 'Y' );
insert into tblOption values( 112, 2, 24, 230, 5, 89, 'Y' );
insert into tblOption values( 113, 2, 14, 230, 5, 65, 'Y' );
insert into tblOption values( 114, 2, 23, 230, 5, 71, 'Y' );
insert into tblOption values( 115, 2, 17, 230, 5, 30, 'Y' );
insert into tblOption values( 116, 2, 3, 230, 5, 34, 'Y' );
insert into tblOption values( 117, 2, 6, 230, 5, 70, 'Y' );
insert into tblOption values( 118, 2, 2, 235, 5, 1, 'Y' );
insert into tblOption values( 119, 2, 13, 235, 5, 20, 'Y' );
insert into tblOption values( 120, 2, 4, 235, 5, 76, 'Y' );
insert into tblOption values( 121, 2, 24, 235, 5, 40, 'Y' );
insert into tblOption values( 122, 2, 14, 235, 5, 10, 'Y' );
insert into tblOption values( 123, 2, 23, 235, 5, 35, 'Y' );
insert into tblOption values( 124, 2, 17, 235, 5, 14, 'Y' );
insert into tblOption values( 125, 2, 3, 235, 5, 89, 'Y' );
insert into tblOption values( 126, 2, 6, 235, 5, 11, 'Y' );
insert into tblOption values( 127, 2, 2, 240, 5, 87, 'Y' );
insert into tblOption values( 128, 2, 13, 240, 5, 33, 'Y' );
insert into tblOption values( 129, 2, 4, 240, 5, 21, 'Y' );
insert into tblOption values( 130, 2, 24, 240, 5, 76, 'Y' );
insert into tblOption values( 131, 2, 14, 240, 5, 49, 'Y' );
insert into tblOption values( 132, 2, 23, 240, 5, 40, 'Y' );
insert into tblOption values( 133, 2, 17, 240, 5, 67, 'Y' );
insert into tblOption values( 134, 2, 3, 240, 5, 87, 'Y' );
insert into tblOption values( 135, 2, 6, 240, 5, 9, 'Y' );
insert into tblOption values( 136, 2, 2, 245, 5, 19, 'Y' );
insert into tblOption values( 137, 2, 13, 245, 5, 79, 'Y' );
insert into tblOption values( 138, 2, 4, 245, 5, 11, 'Y' );
insert into tblOption values( 139, 2, 24, 245, 5, 48, 'Y' );
insert into tblOption values( 140, 2, 14, 245, 5, 28, 'Y' );
insert into tblOption values( 141, 2, 23, 245, 5, 54, 'Y' );
insert into tblOption values( 142, 2, 17, 245, 5, 13, 'Y' );
insert into tblOption values( 143, 2, 3, 245, 5, 31, 'Y' );
insert into tblOption values( 144, 2, 6, 245, 5, 23, 'Y' );
insert into tblOption values( 145, 2, 2, 250, 5, 67, 'Y' );
insert into tblOption values( 146, 2, 13, 250, 5, 38, 'Y' );
insert into tblOption values( 147, 2, 4, 250, 5, 67, 'Y' );
insert into tblOption values( 148, 2, 24, 250, 5, 79, 'Y' );
insert into tblOption values( 149, 2, 14, 250, 5, 57, 'Y' );
insert into tblOption values( 150, 2, 23, 250, 5, 1, 'Y' );
insert into tblOption values( 151, 2, 17, 250, 5, 61, 'Y' );
insert into tblOption values( 152, 2, 3, 250, 5, 44, 'Y' );
insert into tblOption values( 153, 2, 6, 250, 5, 67, 'Y' );
insert into tblOption values( 154, 2, 2, 255, 5, 20, 'Y' );
insert into tblOption values( 155, 2, 13, 255, 5, 42, 'Y' );
insert into tblOption values( 156, 2, 4, 255, 5, 99, 'Y' );
insert into tblOption values( 157, 2, 24, 255, 5, 0, 'Y' );
insert into tblOption values( 158, 2, 14, 255, 5, 55, 'Y' );
insert into tblOption values( 159, 2, 23, 255, 5, 19, 'Y' );
insert into tblOption values( 160, 2, 17, 255, 5, 88, 'Y' );
insert into tblOption values( 161, 2, 3, 255, 5, 34, 'Y' );
insert into tblOption values( 162, 2, 6, 255, 5, 73, 'Y' );
insert into tblOption values( 163, 2, 2, 260, 5, 54, 'Y' );
insert into tblOption values( 164, 2, 13, 260, 5, 77, 'Y' );
insert into tblOption values( 165, 2, 4, 260, 5, 8, 'Y' );
insert into tblOption values( 166, 2, 24, 260, 5, 37, 'Y' );
insert into tblOption values( 167, 2, 14, 260, 5, 20, 'Y' );
insert into tblOption values( 168, 2, 23, 260, 5, 61, 'Y' );
insert into tblOption values( 169, 2, 17, 260, 5, 5, 'Y' );
